"station_id","name","lat","lon"
"d559ce99-3485-4868-84ea-60f635657a4f","MON009","45,224372","5,819455"
"7a4921b1-04de-4440-9075-de04870d6025","GRE135","45,18473","5,7059"
"0f5dc305-4c2b-42a9-a106-99262949b14f","GRE050","45,171146","5,741207"
"5d55dad0-73aa-464f-b741-2e9013445d02","DUA032","45,192502","5,754704"
"f49f51b3-56bb-45f8-97e2-a7b3c37f8c2f","GRE278","45,19985","5,73998"
"dc5f88f3-0edf-4150-b221-93b4056b5c6b","DUA028","45,19452","5,773767"
"12906c42-5f18-447b-8c95-e3b617c4f279","GRE239","45,18194","5,73125"
"591a9330-753d-4874-ab84-3d0b8d7a059d","GIE003","45,182373","5,792109"
"1560b034-bbb4-4f2d-a727-df37cd1dedc1","SEY022","45,15867","5,697432"
"e3581ea6-13a7-4a5c-88d1-3ee0c2cacc0c","SAS001","45,213535","5,661109"
"1fef8ecc-6e5e-4297-ad74-4e5cd0b51159","MEY030","45,208805","5,796255"
"88639de8-9b7f-4683-808b-b2b52c9027c7","ECH008","45,14632","5,703757"
"985b4e35-5ad9-43d2-aa81-ae24f7cfb9ea","ECH061","45,143326","5,737768"
"409299fa-ecff-4645-b787-1a1995993508","FON022","45,18692","5,691778"
"3b9b06d8-3bac-44a6-8b1a-fc9fda38e862","SAS010","45,205073","5,669715"
"d10d12ad-d1c6-4136-9a0a-36a97b28e951","SEY005","45,165857","5,69749"
"970b89d6-183f-400a-bd72-8ea84992983a","GRE116","45,18854","5,72397"
"9cb9c135-3dbe-46dd-8e36-146ad8a44e39","GRE233","45,18894","5,72924"
"127a7f01-0c0d-402c-afd7-32a3e3de55e0","GRE070","45,189071","5,737155"
"52e95a72-38b1-45d8-abdd-acc7cbc2d491","SMH035","45,167215","5,751219"
"a02aea3e-225a-4675-b1b0-63a21482f4e7","Temporaire travaux Marx Dormoy","45,187514","5,707255"
"4931681a-a9ac-4cab-bb5c-0ded09c4f77d","GRE120","45,191505","5,716366"
"ffd5f612-2230-4bb8-8940-84b7b04d1b68","EYB003","45,15322","5,74859"
"714eaf17-f74b-456a-8a20-889e1c781041","SEP018","45,180038","5,695539"
"26312c72-2756-4e9a-bf10-d760eaf1a3bd","LAT010","45,197157","5,748888"
"402323c2-d2f9-4efc-8655-575460ea36fd","ECH031","45,148772","5,704411"
"133a3e00-7249-499b-b067-ad3ed51aa317","EYB015","45,14713","5,76174"
"322ff5b2-cffb-4425-b888-0434ec184a20","EYB014","45,16501","5,74283"
"f63734b3-19b7-470c-aada-b182eb9e4469","SMV010","45,203933","5,716199"
"77b29d3d-9a24-468b-b7eb-ffc3e07dc09e","ECH009","45,157736","5,708657"
"9e62486c-9670-47b7-89d6-c46edf55fc62","DUA001","45,198544","5,777236"
"34e786c5-a70e-4817-a853-851a4d6cd7e5","COR005","45,211137","5,750802"
"0ffaff72-5f2e-465d-81c0-baedffad7eb9","SMH013","45,182911","5,768781"
"237ff03b-ade9-4e08-9749-3de1d2003006","GRE232","45,19503","5,72921"
"70ed9195-1b83-4636-ab1c-b5414592459c","GRE122","45,191243","5,716508"
"594c6329-d035-4bb8-a85a-8bc5ff8db36a","DUA027","45,19174","5,7668"
"30f4097e-4a0d-4740-81c3-ce2e436acff0","DUA020","45,191953","5,766158"
"8e56a536-a3d3-4531-bf7b-6da69cb6f360","GRE295","45,18756","5,74749"
"3fc51d91-2196-48e7-b4f0-f74b9b49e16c","GRE297","45,17872","5,750432"
"06696b1f-bf67-43d6-92da-ca3a2746e0d6","GRE059","45,16557","5,723785"
"220ef704-3e4b-46f8-9244-ec220dbae230","GRE213","45,15965","5,7245"
"b6ada8f7-f303-40a7-a0ad-c73c4f5654e4","GRE037","45,176971","5,727073"
"a964b610-162d-47ed-b0ba-4d3676c8e0ec","GRE019","45,177182","5,709731"
"ac4f762b-15fb-4816-8ba0-27ab942a2923","GRE086","45,180472","5,73431"
"f812101e-ab5e-49b3-9113-5600da1c1415","GRE095","45,175681","5,744106"
"3de61842-fd45-4e2c-b5db-949ae23d31ac","GRE011","45,17236","5,736046"
"c64be9a5-9889-4293-a77d-db9b358ff136","GRE022","45,183255","5,719188"
"ace60dff-98dc-47e9-aa59-eda2b1e0658f","GRE142","45,18273","5,70791"
"fba5dda3-cbba-4f6e-9ad8-8e2f7f39f32d","GRE269","45,20106","5,73825"
"3ad86677-f57c-4d55-8688-3eb4041b387d","GRE249","45,18884","5,73314"
"ea5e26ff-1ce5-4bf6-be65-5676ae6e8945","GRE101","45,179943","5,74874"
"03822daa-a3b5-4479-997e-09d099edb687","GRE222","45,16799","5,72709"
"8d5e621e-3c98-4179-81ff-755d797fd01f","GRE155","45,20021","5,7105"
"d0b3ac8c-71eb-4af1-9446-a987e7ee88f9","GRE153","45,18025","5,71038"
"3b04fd79-7d98-4c87-89e7-423cb95f6239","GRE204","45,18878","5,722476"
"d845e05c-60f1-4423-9c83-b779a8714022","GRE036","45,178253","5,727527"
"abe33a4b-38f1-470f-a2a0-43b746ec47a1","GRE212","45,18277","5,72443"
"d465b8a7-8d14-47e1-aa6d-505b2360c98a","GRE220","45,17944","5,72625"
"90047373-3011-4df5-80f1-cf4f3a028bac","GRE082","45,189316","5,730471"
"cb827208-c21c-4a44-be7d-729013f8a32e","GRE077","45,181949","5,705976"
"bcb50619-8f47-4429-864c-5e00fdf8a365","GRE217","45,16454","5,72552"
"2240c452-cd56-4f46-ab37-12a0a2943f9b","GRE015","45,163443","5,728499"
"f8d93a70-af00-4082-9dc6-e980f815d91b","GRE160","45,19742","5,7116"
"ec8625ab-2560-4703-ad1f-dc8e796e37a6","GRE045","45,182026","5,715194"
"acc3aa9b-9086-4b64-94d7-fb4dcb8911ac","GRE197","45,16441","5,72136"
"e456906e-a509-4922-ab55-5488c282e87b","GRE273","45,18193","5,73885"
"d19cf439-3fa0-4d57-9c49-d8366f5f4cb7","GRE039","45,170846","5,720828"
"334a057c-bd02-46d9-82bc-b50e515654d9","GRE049","45,181564","5,744551"
"06da7230-a5fb-4667-96ae-fdbf789c9eb1","GRE270","45,17924","5,73841"
"0077f4c2-3094-4ed3-9bd4-50715eb88cbf","GRE267","45,17566","5,73752"
"65b9db01-1fb8-4c96-be87-3dd608a02df7","GRE105","45,18312","5,74121"
"befa722f-028c-430d-b984-a6513f89a764","GRE149","45,16018","5,70948"
"0f3c2ee7-aab4-45ed-8882-5cf640711100","GRE003","45,168278","5,739194"
"1ec0a878-cb2d-4a6a-88e9-0b67b984f586","GRE096","45,178104","5,744798"
"d05c4445-175c-4a6f-8b4f-2a746c50d039","GRE092","45,180615","5,729534"
"eaf00612-3920-4a4d-8735-b65c4580fd17","GRE099","45,178625","5,713852"
"5c113050-bff3-445f-9a37-88df43ef791c","GRE046","45,182234","5,720345"
"6cb20e49-aa5c-4136-a306-9d6aee9e9d8c","GRE296","45,18081","5,74838"
"d0529287-fe09-4645-b0a7-d985e2bbf687","GRE260","45,18059","5,73522"
"841497e1-bf1f-4028-ae5b-c44c6fdc0373","GRE294","45,18434","5,74675"
"dc299737-8ac9-4361-ab2b-786ad8bab807","GRE064","45,184872","5,707061"
"f81f291f-aeb6-4cf7-8cf1-ab3d3168ed11","GRE188","45,190646","5,719718"
"4f806091-e48e-4634-beff-7d1951d1a988","GRE034","45,162704","5,719033"
"920388a0-9a42-423d-8b85-87190b5b5dff","GRE169","45,19955","5,71358"
"3efa0eed-ed1e-43ce-903c-040eb7a6661e","GRE018","45,174369","5,72905"
"d6d722db-0095-4e1a-95a9-979f4443f0bf","GRE029","45,180621","5,739783"
"b31a55c6-3e1c-48d1-816e-4a2e7c1ff6ef","GRE002","45,167864","5,736267"
"d4afe28d-7908-4675-988c-58a9773e047a","GRE192","45,18549","5,72042"
"5c4192a8-9175-4dc1-8fc1-c8f888ce0c35","GRE263","45,19088","5,73573"
"3c5fa9d3-287c-4930-8083-a872882d5d66","GRE074","45,168242","5,724989"
"261d24c7-a575-4a1b-a151-70f9b321ac99","GRE196","45,192039","5,721318"
"27ecab5d-9f31-48b8-b964-bc34dfe063c9","GRE279","45,19751","5,74014"
"2262c42b-ca5b-48e6-a0c5-fe001f5b88f6","GRE166","45,18242","5,71288"
"abcf5ec1-ae12-4444-b1df-94ee15076379","GRE076","45,181763","5,707406"
"3c2ec8bd-6264-4bdc-a4f8-6d7a705bd08e","GRE080","45,179295","5,735411"
"c3ac8994-798a-45df-a64a-b9bdce5bd1fe","GRE200","45,183474","5,721575"
"72f8b27c-5618-4d08-b5a9-cc40dd1c3249","GRE253","45,19106","5,73408"
"7e917fbc-ef9e-4044-b971-d123acd5a726","GRE235","45,18349","5,7306"
"308240be-c2d6-43eb-b467-d6f2ca03003e","GRE017","45,180657","5,737958"
"143d0f3b-553e-4f05-8016-919ae174bb7c","GRE201","45,1725","5,72177"
"66c6c490-3243-4de0-83b9-835ae73a60ea","GRE254","45,19728","5,73412"
"441e9d19-6c69-4eb6-acc0-0a6212a9c4e9","GRE139","45,18595","5,70692"
"53f1c8f8-63f5-4ee5-8ebb-e0e738caa688","GRE145","45,17573","5,70903"
"aecc1f7d-4777-43d0-89a9-a70087003d1a","COR001","45,207198","5,755144"
"20fad7c8-1865-40f0-89b5-46f97c359f58","ECH055","45,148182","5,712755"
"920fa2b5-1b85-433e-aa63-55cd080a4172","ECH046","45,14992","5,72447"
"419e5239-90b1-4741-b131-18a06d34347d","GRE216","45,17307","5,72492"
"5602464b-b4e5-4428-8b4d-aba1adb81c14","GRE228","45,16539","5,72847"
"4ad802b0-225c-4a5f-827f-94acaa95ffb7","ECH040","45,145514","5,702984"
"8a8e56fd-2beb-406e-a91d-094e21f193bd","GRE158","45,164729","5,71108"
"3a31a891-7f59-4139-a891-c3364483e906","GRE309","45,195776","5,726677"
"bd9b8db0-e143-40a4-a90a-e661a9989418","SMH005","45,173604","5,755668"
"d79be0a8-e94c-4935-9b80-8a1b519ebacd","MON006","45,219415","5,810497"
"9caa71d2-80f5-4945-9795-0ceaca3e03af","GRE304","45,20335","5,703262"
"ff4a2529-6f94-4efb-a2b3-ae063762238f","SMH034","45,174974","5,762841"
"abede6f8-0550-41cd-9246-a6f76859f3e9","ECH013","45,14512","5,69803"
"74c7c770-08d9-4299-89ab-b920eec8cb3a","SEY018","45,160717","5,695675"
"a2be58f3-b984-47a3-97b2-a72363f0a3dd","SMH004","45,174229","5,757966"
"5bd0c720-99e8-4e28-8d08-14ff75223579","EYB004","45,149063","5,740556"
"91ab0e59-0114-4653-963e-e2d99ff9f4e7","GRE114","45,19066","5,7186"
"e09a02cb-b6eb-4e2e-8819-d19c6abcf7a0","GRE181","45,17587","5,71767"
"7e3d1dcb-7c9a-4c34-83c0-3abdaa5ef5df","WH_Grenoble","45,136657","5,69484"
"192af76f-a95e-4ef5-8285-2507b640fa84","ECH020","45,148208","5,724565"
"d1b276de-b30d-44d0-8c10-44b8b1d6f187","ECH024","45,145834","5,720116"
"bb1b8665-b3ea-4051-8e5b-0a871115f95f","FON014","45,185704","5,690861"
"f4c58437-0783-42d0-a03a-2770b356b557","SEP011","45,18457","5,699491"
"540c5004-6811-42ed-a910-489f2bd4e9bc","MON010","45,233654","5,809444"
"bf9f6d19-5cab-40ea-b30a-8a40291a7a41","SMV008","45,216085","5,69256"
"c0d07142-2634-4078-8bf0-8b999862bbe0","SMH012","45,183582","5,754321"
"5ca5e59b-d881-49cb-95b3-c9b9ba0c54e8","SMH045","45,19062","5,76907"
"8b8828a1-1e49-4f86-bdd8-620e3f96c963","FON019","45,196415","5,676968"
"7029bcc7-b09b-48a9-bc3c-9af24dcb4873","ECH015","45,1451","5,70812"
"633ac669-cb5e-412b-9dbc-543f0a6e50ba","SEY020","45,166919","5,694076"
"2945c506-74a8-45e5-a888-5c4d59e06149","GIE004","45,182379","5,781973"
"aabe2500-db92-4181-afc8-1543f690df8c","FON023","45,19401","5,68016"
"76351137-a698-4462-937b-81e858aee03e","SMH011","45,164686","5,758643"
"e2d72f45-6e1a-4aeb-85d8-e15dd0711d03","ECH030","45,151282","5,709002"
"af1d2401-ba84-4950-8785-a213a3b1e320","MEY011","45,214519","5,781317"
"2890d517-a24e-4550-8cd4-adb06b7f2a32","SEY003","45,16184","5,696731"
"3c19b38e-67a3-42a7-ba1f-b035cb011531","SMH016","45,184179","5,757328"
"58ec088d-4477-4520-b4d4-88e8d37ba00c","SAS012","45,220884","5,65989"
"ce6e958b-42ec-4b4c-9455-ae0b9dc0cba3","SEG022","45,238079","5,688136"
"c3cb225f-f41e-4cd0-873d-254e0057db5c","SMH014","45,182949","5,768778"
"6728e076-43fe-4f92-8637-be6b2fc32845","SMH046","45,171103","5,781304"
"0d553e94-3098-4fe7-81d4-b448e5f404b7","SEP016","45,170608","5,690165"
"08accc74-48dd-43d3-820b-debdc5820a52","MON007","45,22159","5,812707"
"a9a704a1-cf83-41ff-a772-a3b05a01972a","EYB016","45,146873","5,754521"
"18e95a31-2dd9-49ae-a223-519db8ba4b7a","GRE261","45,15688","5,73535"
"d3ccea5a-88ed-403e-9a09-303604ab0b73","SEP012","45,173192","5,687807"
"2d87a1c1-3428-4c07-a135-ad590b83a7da","SMH044","45,186969","5,756621"
"4c136c2a-fa3f-49c7-9e00-58c765c6fe70","SEG007","45,24019","5,66594"
"fba27fba-336e-4f2a-b570-a77fd0e7d451","MON001","45,22793","5,804017"
"80bdb973-b002-4c2f-ae61-a0eef8baf893","SEG015","45,22556","5,687214"
"9838cfab-2072-4a00-8e7a-139df1cc9085","ECH042","45,156517","5,719031"
"0060bbb8-5350-4998-9cfb-ba1e314c1edf","MEY006","45,20957","5,77522"
"e94fc6ce-3e01-405b-aa14-af76dd663e46","MEY031","45,213213","5,797164"
"f0e3a95a-3f56-43fc-a556-80d90009ee34","EYB008","45,154228","5,733849"
"d4d44e72-bfe7-451b-9551-b02c702e8b69","ECH023","45,13953","5,72119"
"f5e063e1-ba6a-43c3-a4cc-95f9c348c944","SAS014","45,213594","5,652592"
"efabccea-c0e6-4118-b3c1-80c001d8aec8","SMH029","45,162735","5,76348"
"5442aea5-fd96-46f0-aa1e-f6231403c2a7","SEP015","45,180045","5,695473"
"7e2cdf37-4da3-4562-a4e8-c76c4363baa0","DUA024","45,195011","5,767339"
"59c98356-5b0c-4e30-b935-1059270c08df","FON016","45,194575","5,687198"
"c55fc304-86d1-463d-8096-e27a32bd7e01","SEG023","45,220418","5,691847"
"3566165e-888d-4f8b-9d01-b049764ef22d","SMH019","45,182847","5,763796"
"8b548b9f-b959-4b60-b781-985bbc941bea","ECH056","45,153607","5,70057"
"6c05e130-24ab-4e51-822d-bd63df2d4357","LAT017","45,21783","5,74928"
"1f630857-4785-4d56-977b-eb6eede0bda1","DUA026","45,192855","5,759762"
"bff10932-0a03-428f-bddb-296101b057d7","DUA031","45,197391","5,77126"
"a155d8aa-ed80-4cde-8538-9030ce1fe95d","DUA004","45,194178","5,77022"
"2543a4b6-4b8e-443b-b8f3-261c8ed7917a","ECH036","45,15213","5,69608"
"fecac7e7-8310-4c8d-b221-1f0414db65ce","ECH002","45,14233","5,72115"
"b38fccbc-18b3-4879-8f69-dcb3eed2b79d","SAS016","45,216657","5,661903"
"1339c886-89de-4d56-8a84-71ee399bbbb7","MEY026","45,211816","5,788658"
"3557d6b9-fde8-4a18-97c4-87b36e38371a","SMH051","45,18481","5,766413"
"08e7c5e5-557c-4ad6-bc6a-f3c30196fc19","FON010","45,194195","5,698588"
"e7189d8f-86fe-45f7-b83a-4ea4e5986dea","DUA019","45,191315","5,771998"
"60c1b8f6-486d-4c57-b02a-37e1c7043c12","FON027","45,188879","5,697259"
"21dfc9f9-e9d9-4503-adf0-2527241b715d","SMH024","45,179295","5,755422"
"3f290c29-3bef-4f67-8e32-d4f676337769","DUA022","45,19404","5,76898"
"edd44799-665a-4092-97de-bf1fa56d0c56","SMH052","45,183601","5,754587"
"30aa8360-3778-4d3b-91e9-52f17de85ee0","SMH022","45,180193","5,757468"
"13992aaf-ae3e-42da-af59-9e128dd5051b","SEY021","45,160741","5,690004"
"b2145a74-6d25-46df-b446-91ff1f584688","ECH016","45,148521","5,717464"
"6a224d80-2a7d-4998-9f07-8bff36a8a296","SEY017","45,152131","5,688864"
"22ce9dae-01a2-4e11-bb9f-621a9c7eaeb5","MON004","45,216097","5,809078"
"7f545b8c-8c49-4342-84ab-305e15bd657a","DUA016","45,191766","5,770292"
"2d72c711-de80-4318-88e9-a6904011850d","GIE002","45,184993","5,78534"
"f12a3b5e-c602-43f8-a121-7ad401bf6875","SMH027","45,167848","5,76201"
"9c8d1448-45ed-44a5-bbb6-b2b38844624c","ECH051","45,143538","5,71396"
"0b182b68-7001-49e5-8d70-a076b9bf8544","SMH037","45,165243","5,745434"
"f601eacf-cb8c-47ba-a9d2-12f4de750c23","EYB007","45,150653","5,742423"
"2bd48bea-7c69-4e45-b1ed-5afde94f15bd","MEY003","45,20562","5,76472"
"842b3dd6-d3a0-4a8c-a79f-540f6e58aa45","SEG010","45,21992","5,686052"
"97eabc41-71c6-44bb-8769-06a12df019a4","FON025","45,191151","5,688843"
"b3ca4ef7-4350-4187-aedf-1f6803447a49","SMH040","45,176697","5,774603"
"a2d03fb7-81aa-4c1a-af06-482949947eb1","SEG019","45,23724","5,66054"
"00fea2e5-d167-4ed7-966f-feb6f2d7363e","DUA009","45,190728","5,761953"
"2dbb4cb6-d73b-4674-a036-4a7045c204e0","SMH018","45,184174","5,763162"
"0765bde4-c131-4a0b-8727-6170634267e8","SEG004","45,235845","5,675372"
"0c832b8f-ebe3-4786-8954-d95b3d911f64","DUA015","45,18924","5,774474"
"ba48805f-6b7e-4cd6-9f9f-4a05a0992dbc","FON005","45,201094","5,680039"
"993a2ff2-ac9c-4712-8ef9-f420aad80fe9","MEY015","45,205867","5,780754"
"4744fe5f-96f5-416f-8e0f-6452317029e8","FON001","45,199926","5,69164"
"ebe08ef8-fdde-4748-9fa9-bc4d0fe4edf3","SMH015","45,182307","5,759821"
"a07b369e-7362-46e4-b076-25312e14a7cf","PON005","45,135786","5,701608"
"366d7263-58d4-4fdd-b285-b8d434c5f731","PON019","45,122717","5,697254"
"7c23227b-155a-4c3c-8b23-d9f47a302402","PON004","45,132203","5,692929"
"86140391-0aee-4ef3-8ed9-8b28cbc98949","PON003","45,124554","5,697897"
"d94f1e41-c8b0-4ea3-a377-2b560fb75936","PON014","45,139581","5,700762"
"0867e969-a058-4aab-bc95-6df833d0bf6c","PON010","45,126893","5,695259"
"dd59c2a3-92e7-4e4c-9ada-488a667f0f8e","PON002","45,13789","5,702586"
"a3839ed9-87dc-4994-91b1-5c68ca553732","GRE133","45,20157","5,70546"
"04652004-f485-4234-a893-84d0e2ecc230","SEG008","45,23564","5,671358"
"ab791a10-0024-44a5-bbfd-8e7349cecd42","GRE248","45,19287","5,73281"
"02466951-4fe5-492f-890c-bfcb860d5aaf","PON006","45,129785","5,695503"
"51f89f26-61a3-4612-b224-b5607a688dcc","SEG003","45,242845","5,670198"
"9daf4e5b-7f31-4397-9ced-da809e60b14b","SEY009","45,165745","5,690436"
"1adf76b4-45d3-4b4b-8225-1fcf94a84102","ECH010","45,143354","5,699955"
"263e0c0f-b833-462d-b6b4-de719084c18f","GRE010","45,173737","5,742017"
"ca077f22-1688-420c-8659-2376c055dfc7","EYB001","45,160596","5,75283"
"bd3b4a9c-7c9d-4b30-9613-d259b57ad70b","FON012","45,195871","5,690591"
"c7198d79-8447-40df-bd04-2fb738d449b8","SMV003","45,216939","5,693213"
"d7f70ed4-0a6c-4225-b55f-f27e97991952","SEG017","45,241521","5,678635"
"66646636-6203-432d-bc74-690219753283","ECH007","45,14612","5,705113"
"043b40e0-9c3f-4731-84c9-f75b341bcacc","FON013","45,199856","5,688983"
"e568710c-c062-48a4-9619-55a488816639","ECH014","45,14494","5,70071"
"e1b6f5dd-23c5-4f6b-9b2e-d9f7ecb0c288","SEG006","45,216693","5,682034"
"3f0f2551-32d9-4909-8d52-5bbfeb3be3ac","LAT019","45,196638","5,752903"
"605a2e37-fb73-424a-8384-cf6559cf9ee8","SMV012","45,200677","5,718038"
"f4381ab4-28b2-4f15-bfb1-e79ab4ee1dcc","MON012","45,231961","5,820898"
"9cb1e88a-9bff-4f56-97dc-3ea40fc979bf","ECH048","45,1532","5,728236"
"7c5fb63f-5cf2-491e-8c4c-38582b04125e","SEY002","45,167353","5,694083"
"187671b0-3069-4bdc-a222-5aea21970951","ECH012","45,154699","5,706172"
"c736a56e-5384-48d0-984d-c065d0ed57ab","SMH049","45,185382","5,763763"
"25f3395d-d736-4406-a35d-8ad471444329","DUA008","45,191884","5,777479"
"4301a63e-daa4-4726-a2bd-e2f3c0d0a13c","LAT003","45,206265","5,741552"
"2ca60f1c-d88f-49a4-97f5-fe5508ed1b2d","SEY014","45,153444","5,679311"
"1ca76c49-fbe9-4aac-a0f7-dacb0425447b","FON015","45,199639","5,683805"
"6fa70f63-0475-4e28-894a-d73081c8df0e","MEY028","45,211585","5,791426"
"159a4bab-33a6-4e9c-bad3-cbaf9c597cbe","SEP008","45,177088","5,699051"
"0db10811-6e58-446b-9497-b39a79844988","SEP005","45,180929","5,696711"
"d31e374e-b4e4-4994-b6f5-360b4aa05619","SEY013","45,153219","5,683514"
"a5b2c21b-b895-409c-b83c-7f21b5470172","SMH050","45,184732","5,765563"
"299e06aa-25d7-4424-8865-e47ff5eb85e5","SMH025","45,181004","5,754785"
"1ff0f47e-acf7-4f98-9d2b-0a07ff941f3b","GRE143","45,19899","5,70839"
"2c296957-7242-4188-9d01-0b701f255296","DUA003","45,194383","5,767769"
"06872b0b-e237-49b5-9df0-0daca3637a42","ECH047","45,150267","5,717247"
"436139a4-51b1-411d-b657-441b8e4f09b0","DUA010","45,190793","5,763382"
"98f380bc-b78d-4b1a-82ed-100890d9f30d","SEG020","45,22346","5,68774"
"a521ff4c-1fc3-4be4-ba61-631ecddd7a2a","GRE071","45,137928","5,70261"
"42dce760-9e15-4b59-8c41-1397cc2a5e15","GIE007","45,187884","5,807932"
"19d7c784-6da9-4a47-86dd-cddee77a0528","PON012","45,130225","5,699759"
"f5e71820-5397-4c58-8d35-496882c12604","ECH041","45,15112","5,70638"
"c26110f4-3de6-4604-b94a-fca29db12c4a","LAT013","45,200181","5,75417"
"7b92850b-5142-4a78-86e8-83d59c651b1e","SMV006","45,212463","5,699931"
"e4a3b9b4-308c-4bd9-8b3e-57947984990e","SMH036","45,16456","5,74991"
"6548b0d4-09bd-4a50-9bff-1e2a9c99c4a3","SEY011","45,170711","5,696849"
"4fb32967-d11f-4b51-837b-86f76848d6ad","SAS015","45,210433","5,670554"
"c43e921f-e7e2-43e0-9e03-b999c2c0c24b","ECH039","45,143279","5,69725"
"ffacb40a-6316-4196-a027-1e077508230b","ECH001","45,147103","5,723232"
"b93b6c11-263c-4f6f-a30b-58c5e655f42d","SAS017","45,218625","5,664893"
"c8ce5a1a-2557-4362-8181-1db958ba60f4","LAT005","45,205937","5,749334"
"a3893ab4-906a-4142-9301-cc02e3653d82","FON024","45,197088","5,693569"
"23171096-2fd8-45a6-a763-2e4fdb1841b8","SMH028","45,173244","5,769279"
"a26f91e6-f056-40ed-b7eb-168438d71d57","EYB012","45,144667","5,741761"
"1c59cbda-39e9-4614-9ccd-b589899832bd","FON020","45,204123","5,681514"
"201f2f9b-ccc5-46c9-98dd-c5d579ee8648","ECH052","45,137652","5,712825"
"d4242bd3-b7ee-4a74-be3b-dedf16f88589","SMV017","45,205877","5,712613"
"55c2c954-d962-4e97-aade-441daa04bbae","SEG014","45,222489","5,675587"
"ff6e6163-17bc-4cbf-bf17-c02603d87480","FON028","45,188848","5,700676"
"1545df1d-a13a-40f5-9983-052b53887436","SEP007","45,177098","5,693651"
"ecc488ef-c412-446f-ae31-090d86570646","MEY002","45,20721","5,7584"
"47dfbe34-de81-42ce-9f4e-3991bb4202a1","ECH017","45,145294","5,717637"
"8a7e82a2-fbf7-4889-b7f7-4a55ea82f97b","SMH023","45,179284","5,762634"
"a68e67cd-f824-4d15-b6be-0dcdedb4eb5a","LAT012","45,197574","5,753134"
"f0c758b7-04c4-467f-ba58-d51548a333ba","COR002","45,210317","5,762289"
"ee29104b-4d3d-42c4-943b-f0f2dd8cc695","SAS007","45,210866","5,665486"
"f6d07fb6-dd00-487c-a6c1-3ab122fafe85","SMV013","45,213326","5,695401"
"bee96f8c-4593-485d-902e-5d2dd377e53d","SAS002","45,21148","5,6727"
"906549ae-ae74-400c-8234-9517637a0120","EYB010","45,14849","5,74796"
"49e4bf0d-60d3-4a2a-964e-a1a90e68e611","GRE185","45,18535","5,71838"
"8a5299fb-2b6b-4530-a58d-e00be6c03d68","GRE245","45,185","5,73243"
"63841be3-cc4d-4c0d-a0bc-9c03ab63cc30","GRE240","45,178278","5,731496"
"4596d23c-eaf0-452f-ad2b-ff50b5c2bf3b","GRE061","45,188237","5,712719"
"f7c07630-f06c-41b6-ae82-66d1ea6f0d68","GRE156","45,194555","5,710722"
"0766a453-7f60-4bf2-afee-5f3262b14ca9","GRE031","45,169616","5,741746"
"77b6b2c3-85fb-44a2-8a91-b50b7a37aecb","GRE282","45,18367","5,74082"
"4e11de26-e296-4a3d-9554-7053cb87f584","GRE152","45,18092","5,71005"
"07e50065-343c-4c63-a3a5-912380e12db6","GRE305","45,185959","5,716373"
"5a6a8655-729b-46d0-bd82-a29f310c522a","GRE127","45,1843","5,70345"
"ad35ef78-9373-4b7b-b38b-6e9668646159","GRE227","45,182772","5,728106"
"6643b0be-98e6-419a-b612-38f837d3b2a1","GRE006","45,184823","5,715504"
"dc1e69a3-4bca-4e8c-a2a1-f7a6fdd00b21","GIE008","45,185961","5,80313"
"715ab7b3-a860-4603-89af-a28901b97dbb","GRE132","45,17797","5,70527"
"6d8325f0-65f5-4a9e-8d3b-3dde92b04c90","GRE107","45,178798","5,716109"
"7d6c4839-963a-4db3-a90f-0237e7dd03c3","GRE301","45,192695","5,724651"
"966fe981-9b17-473f-a615-d19c09ca5bb9","GRE180","45,196171","5,717656"
"2a3f1883-844f-43f5-b40b-25d922a29371","SMV005","45,213948","5,69792"
"6731f33b-812b-487d-974c-9c9e18ff95de","GRE234","45,19587","5,7305"
"2988e712-aa7d-45c8-873e-f43e872534ff","GRE147","45,19298","5,70915"
"9c24eddc-a74c-4666-ad80-cef503b43c6e","EYB011","45,14682","5,74351"
"40e5e420-c5ce-484a-86f4-67410c8fc8c4","GRE231","45,160232","5,72918"
"f09e6234-d6ed-4386-9361-384e5b8db50c","ECH037","45,147987","5,693136"
"3d4bd442-a366-4cac-b8f2-3427ea5f9a7b","GRE141","45,163347","5,707815"
"4c310e09-b86d-4c0b-b799-99a69a29ec55","GRE303","45,201135","5,705605"
"339da385-9fea-46b7-b3f4-b2a515b414c2","MEY029","45,209345","5,794552"
"e1a43e1c-0b94-4af1-9fbd-673c8f1f44b1","GRE090","45,175374","5,716173"
"5462cf2c-5fd7-450d-83c8-696d5d86a0fa","FON030","45,192276","5,7004"
"c71257d9-ba13-4d89-81a5-10fc3382a436","GRE242","45,17372","5,73165"
"cbffb3e3-0023-4651-8208-14a30122c6b3","GRE062","45,188564","5,709583"
"766684bf-05d0-4e6b-8218-d7dc1aa2aac5","FON009","45,191173","5,695788"
"22343714-b7ce-4058-8974-7f84d1d1b2cb","GRE277","45,19273","5,73966"
"04f3599b-786e-40e9-b7e5-e855e3c96999","SMH041","45,187416","5,752158"
"061cf741-9f70-4373-a359-9cddb8d7b96d","MEY008","45,2206","5,79744"
"cbe55196-ddac-4dfa-8750-d94f30c45e74","GRE111","45,190005","5,715671"
"75f82fa1-f7d0-4345-99d4-5fc17edf1c66","GRE300","45,164432","5,718163"
"7dabadeb-1a47-446f-baf9-4b9694413af4","GRE280","45,16916","5,7405"
